document_id,tags_text
628df5339a794729d368e85a1h5-6NsIQB2JW27R1QTuig,"['рубль', 'курс доллара', 'Дмитрий Песков']"
62581fdf9a7947b7a83869c5JT9shWlyT1aVN5_wE5rh3A,"['Илон Маск', 'Twitter', 'Акции', 'Инвестиции']"
61fbd8c79a794779e44348a5yVBaSkiISGmqCnJbzKv6yA,"['цены на газ', 'Австрия', 'Карл Нехаммер', 'Газпром']"
6279650d9a794703ce7f0469N8dJTl21TCWr_Y1JAjEUyw,"['Австрия', 'сход с рельсов', 'поезд']"
625335e19a79477c2352c407-wSYoMqcSq-6cPA93NqO2g,"['Австрия', 'канцлер', 'Карл Нехаммер', 'Владимир Путин']"
620f805b9a79477b99dc1040tVstXgDZRf6q4x2X1GKdAA,"['КПРФ', 'Геннадий Зюганов', 'Госдума', 'госпитализация']"
626d0f439a7947517cfb85f93i76hhwASg-Z2U0VpcVBBA,"['газ', 'Вячеслав Володин', 'Госдума', 'Газпром']"
626d4b919a794763a980361edYRtA_A2T3q9NJVsbKHgyg,"['Мариуполь', 'Азовсталь', 'эвакуация']"
62008ceb9a7947537dc94d63HlMIBQjET9-U7KHqF5ZOjw,"['Виктор Бут', 'США', 'американская тюрьма', 'адвокат', 'досрочное освобождение']"
627455099a79473c2bab710cn0I9ZotDQTy8mFdrlG4TQg,"['Анатолий Антонов', 'США', 'ядерная война']"
628e524f9a79475f486987d9vIUP4ZWRSbG0HLjV1Z4EXw,"['госизмена', 'лишение свободы', 'российский военный', 'Ростов-на-Дону']"
623d5d1a9a794738cbf359ceyAJY4gZ8RqqY6HqusJ4GrA,"['Дмитрий Медведев', 'Украина', 'предательство']"
620116019a7947077181ab27dTpzwkY3S1am2qCfj9Y8xw,"['майнинг', 'ЦБ', 'криптовалюта', 'запрет']"
61fff2949a79472f9714d077ELg7q4ojRSGknfL0NDt-BA,"['Турция', 'РПЦ', 'православие', 'митрополит Иларион']"
625351f39a794782999ff6fap7SYj6hLQ-C1bpoFUfajgw,"['Антон Силуанов', 'дефолт', 'Минфин', 'суд']"
6204d0869a794751c6a18b70CqiqFhHDR3-X98rJdHKojw,"['Bloomberg', 'доходы', 'Россия', 'цены на нефть']"
628bc2e79a7947f5c79d8829PsI0NTxWTnS5bFHtvcxr8A,"['Валерий Рашкин', 'КПРФ', 'досрочное прекращение полномочий', 'депутат', 'Госдума']"
621140349a79470442697d49DSNaW7iFSA-2QSQCKIz1SA,"['Польша', 'газ', 'Северный поток', 'Украина']"
625c89cb9a79476e1becbbabIFzqQ4dQSFaZHpL7TxDSxQ,"['Александр Вучич', 'Сербия', 'звонки о минировании', 'Украина']"
6292b2ac9a79473080fbe02csmija1nERzugUutRMEcGhg,"['Дмитрий Рогозин', 'Урсула фон дер Ляйен', 'Еврокомиссия', 'поставки нефти']"
6242e53a9a79476361c2f2ec8BgjuxOyQAmyu2jTTSQTLQ,"['Курская область', 'обстрел', 'пропускной пункт', 'Украина', 'Роман Старовойт', 'Военная операция на Украине']"
626524019a79471fe3f8178dTX3U1-y3TvCIz5Eadc8Isw,"['Минобороны', 'Военная операция на Украине', 'ВСУ']"
620bef119a7947a84f34d2308v58vtxKQ6yYKSPXAZm3ag,"['видео', 'Владимир Путин', 'Олаф Шольц']"
627cdd7a9a7947010f9eccb2y1P8_E_rStOZIQFjAdaHiQ,"['интернет-бизнес', 'Венчурные инвестиции', 'технологии', 'образование']"
620669729a794770f4405658ITZ8vsabSl6StoVie1qgEQ,"['Геннадий Зюганов', 'КПРФ', 'Больница']"
6282fbc29a794747b3ba5412NHKzRJyuRdqNvlS25aDYiA,"['гиперзвуковые ракеты', 'США', 'испытания']"
620060719a79474a1bc778ceI6Sm6AA1Rgikr1N3apc6LQ,"['Оттава', 'ЧП', 'протесты', 'коронавирус']"
62580ac79a7947ac7deaf88dNunlLziETpKf4yIfXOTVSA,"['Следственный комитет', 'Брянская область', 'пограничные пункты', 'обстрел', 'Украина']"
627535199a79478eb3366403tJoM4IedQWWvtiHPex1YHw,"['Украина', 'Киевская область', 'Бровары', 'переименование улиц']"
624f57cb9a7947fbdbcfcfd45CUAzs10TwWOwdg3dnyrFA,"['СПЧ', 'закон о СМИ', 'поправки', 'цензура', 'СМИ', 'журналистика', 'Павел Гусев']"
623a2bcd9a7947010109834d_CRrS6bHTQqfvJ9p3ja6VA,"['Военная операция на Украине', 'Госдума', 'ветеран боевых действий']"
627f4b479a79474d0228b423Kz9kb7ncTs-w8yoN_5UcNg,"['Минстрой', 'Строительство', 'авиация', 'взлетно-посадочная полоса']"
61fec5e09a7947e83f4270ed-6CEl5RYSOyNyWKRnVrSHQ,"['акция', 'хулиганство', 'Курская область', 'Роман Старовойт']"
620808289a7947e477a2a6a1hERm0tsQQLOYIwQbwXHSCw,"['ДНР', 'взрыв', 'Денис Пушилин', 'Донецк', 'провокация']"
627756949a79470b6c689e6fBCnAI5eRTgm0YsG0RGEkcA,"['Гонконг', 'губернаторские выборы', 'Китай']"
61f987139a7947a6c57bcb02R_CfXhQgSQ22k056GaFQ_Q,"['ФБР', 'Зимние Олимпийские игры', 'Олимпийские игры']"
628df67e9a79472b99d0636aca-xVP9qSsCLo9QONHRWDQ,"['Украина', 'дефолт', 'ООН']"
6266cc9d9a7947a84c156f75W2sj63sUTz2U7jkJGafEuw,"['Турция', 'пожизненное заключение']"
620647d39a794761001de2fcz0UA_UQTSL-56KF6nDx6tQ,"['Энтони Блинкен', 'Украина', 'США']"
620676c79a794778983c5445knYNNGKaTUaSp_XA6RpMhg,"['Сергей Шойгу', 'Великобритания', 'Минобороны']"
61fb894c9a794751595a6ff3yfcODULGSw2Dzodfelkb3Q,"['граница', 'Белоруссия', 'беспилотник', 'учения']"
625978e99a79473792ad0746ULrzyAtgSze-YA7mcA45BA,"['Белгород', 'областная дума', 'Белгородская область', 'Евгений Савченко']"
626f3e229a7947470adbc3c4ahrRBPP8TV65irX3V6KIZA,"['Канада', 'крушение самолета', 'авиакатастрофа', 'Онтарио']"
62555a109a79473be3d198e1YGS1pu0lRzOJFC1ujwcamw,"['газ', 'Германия', 'российский газ', 'энергоносители', 'запасы газа']"
625855c29a7947d1aecc13dfaogbNyiXSISzUAuhJP-RRg,"['«Ростелеком»', 'Ростех']"
623ce02d9a79471ae4a47d9f6LDZv_OXSYuKUqNTBNWn8A,"['Владимир Мединский', 'Минпросвещения', 'школы', 'патриотическое воспитание']"
61fa0ad19a7947c1014f6ce53sQKOtyCQdKGN8nuPIKy5g,"['Великобритания', 'Борис Джонсон', 'Владимир Зеленский', 'видео']"
62827a989a794727b1ae64e2JLMMuG1gQbKgeFk_axB-7Q,"['газ', 'Еврокомиссия', 'российский газ', 'Газпромбанк']"
624bdd149a7947332348a1a7UKVGipuDRWyssl5ZMr-iiQ,"['водородная энергетика', 'Курилы', 'Сахалин', 'Дания']"
626d627d9a79476941d99592kyxsRdHYS3ucEYTlxRrIyw,"['Реджеп Тайип Эрдоган', 'Антониу Гутерриш', 'Турция', 'ООН', 'Военная операция на Украине']"
623b031f9a79474a28a2ce99AL-9lSRYR46n0_5tw7Bd0A,"['мультимедиа', 'World Press Photo', 'фотографии']"
629318109a7947440748b414BICzADx6RZa_iyCuycYpuw,"['вертолет Ка-52', 'Минобороны', 'Украина']"
6238332c9a794746b3384ad90tPXqm7fSmGB_WovBXRbmQ,"['Алешковский', 'писатель', 'смерть', 'эмиграция', 'СССР']"
623be51c9a794707a8c729ccml8Xi_4rTcm1mjxlq7pQOA,"['Кузбасс', 'Кемеровская область', 'эвакуация']"
6251f8749a7947321214e9d7qc6YmY8HRMaVfCGthUo1ow,"['ОБСЕ', 'СММ ОБСЕ', 'миссия ОБСЕ', 'ДНР', 'Украина']"
620b6e8b9a794763dc8f6adcS3LTOagNSz6aBBcbozPLXA,"['Госдума', 'ДНР', 'ЛНР', 'признание', 'Украина', 'Россия']"
626e2ce79a79470dcae7fafeKHHaQ-JWTR22eaFMjCmFMQ,"['Украина', 'выплаты', 'рубли', 'МЧС', 'пенсионеры', 'бюджетники']"
62625c589a7947e886db1f07a0kBwKkYTgKSvZHLnFaPhQ,"['АТОР', 'Турция', 'въезд в страну', 'QR-код']"
61f8df569a794752eb5249c5hQQywtPYTQeXEKhU8IqvHA,"['НАТО', 'США', 'Александр Грушко', 'Госдепартамент США']"
6204c7529a79474d462f159dxMxkWattR_ewhI94MWFjLg,"['Мюнхенская речь', 'Владимир Путин', 'НАТО', 'Россия', 'США']"
6257d6149a7947907c8176ddkC_mLWa3SBe-KMlGSFnrJQ,"['Швеция', 'Финляндия', 'НАТО', 'Россия', 'угроза']"
6263e2d29a79476083b20e3fpOERzrbYTGmVTas9ObopCw,"['Мария Захарова', 'НАТО']"
621039389a7947c4330d5cafDO1wfqeVSg6V0HzBg_3pkA,"['Совет Федерации', 'Донбасс', 'эвакуация', 'Украина', 'новости']"
620e21189a79477628f475c4o-Ez8bJSTqWeQRBVECLqXw,"['МИД', 'Лавров', 'НАТО', 'Украина']"
626225d19a7947d24724419108zZtrbuQIeig0AX70nWWA,"['МВФ', 'Украина', 'Военная операция на Украине']"
6245b7b29a7947e6c304a26fmY72BavjRdGiSgf8WkasaA,"['Ozon', 'санкции', 'SDN', 'США', 'российский банк']"
6285b42d9a7947ac95c8b8410EWggtvYQ1KcJPZ-1C9cfg,"['Турция', 'НАТО', 'США', 'Финляндия', 'Швеция', 'F-16']"
625d2aa59a79479f6cece1a5VPCYSTF1SISApGDY-RTB4w,"['вагоны', 'Литва', 'Калининград']"
6284b6d09a794759bf90066139nOJFjPTtewi2PxcGpFbw,"['Сбербанк', 'ИТ']"
62670b0e9a7947c13feb4ef2Q5gaPqPsSBaeLQFgtfTYAA,"['Сергей Лавров', 'операция России на Украине', 'поставки оружия']"
6254bc159a7947078095543bFvLAdQguSIyxGm1tOXCTlw,"['Энтони Блинкен', 'энергоресурсы', 'вооружения', 'США', 'Россия', 'Индия']"
625b9a8f9a794739b0c3e416uVGVJMS7SU6feK-oQGOTDg,"['Молдавия', 'георгиевская ленточка', 'Мария Захарова']"
62654b0a9a794728d7f1a772FBZnFvJyRpqtrIyc8HagvA,"['КТК', 'нефть', 'авария', 'экспорт']"
623b23be9a79475afcdd1b6cGWxFVE0DQJWLlQYahVpqWQ,"['льготная ипотека', 'ставка', 'правительство', 'квартиры']"
6278be999a79475a9b42297c4gyuwpx7Te-E2vp11AUpwQ,"['Великая Отечественная война', 'Вячеслав Володин', 'Валентина Матвиенко']"
624cf9269a794713c6a85399xJ1WgbD9TTGpo3rYCOgxpA,"['санкции', 'Канада', 'Леонид Михельсон', 'Владимир Потанин', 'Виктор Вексельберг', 'Военная операция на Украине']"
6238a3719a79477e3bf32cf9gF1qHQqmSa-giRJvXPjISQ,"['Бизнес', 'Доверительное управление']"
623e46a39a7947154e677d02dGTDzWptTHajma-JWYLmMA,"['Александр Вучич', 'Сербия', 'Косово', 'мирный договор']"
627ce9269a794705e22240509H3hm02CSASgbZVW8NZzTg,"['Мария Захарова', 'Польша', 'памятник']"
61fe94b79a7947dd4c7f1885wfcgcJS-QcSZDOyWkubKnA,"['коронавирус', 'ограничения', 'контактные', 'Роспотребнадзор']"
620f53a29a7947639359cea1xM_RPXcXRnWz7QdGW9B6Cg,"['Александр Лукашенко', 'Владимир Путин', 'переговоры']"
6287bd3a9a794772d8cda4c3RJbWIme2Q6CWucJZBN0QQg,"['Владимир Путин', 'Евгений Куйвашев', 'Свердловская область', 'губернаторы']"
6257cf279a79478eb35bb737Fmva3oqpRbORpZrc64cieQ,"['Дмитрий Медведев', 'Финляндия', 'Швеция', 'НАТО']"
628cae2b9a79473ed98f17d5Cyrf1qmTQXK9N1LUap5XtQ,"['страховщики', 'автомобилисты', 'Автомобили', 'КАСКО']"
61f8e95a9a794757a23a8208Sr8SDkhoT76uyBdhAjvH8w,"['Пожар', 'выброс газов', 'ХМАО', 'нефтяная скважина', 'новости']"
628b53b79a7947c4455b9e1e7nqlaWikR1-ExiCfmKON2g,"['Карин Кнайсль', 'Роснефть', 'Совет директоров']"
620c260b9a7947b848d0c53dpDX1bhELS-iNKQMwCtBlzQ,"['МегаФон', 'неполадки', 'связь']"
620e6aff9a79471d8aceab1butdeRZu4QAe9fqvbudZFCg,"['Дмитрий Кулеба', 'Великобритания', 'Польша', 'Украина', 'сотрудничество']"
620a2c819a794773562ca84akyaR8n-oRUq6RFRCH3-G-g,"['Дмитрий Песков', 'подлодка', 'протоколы']"
620a32289a794776b388a8a6_7YnWcGyRQiFxpSONh3R8Q,"['микрокредитование', 'МФО', 'СРО «МиР»']"
628bbef59a7947f5908980b1oT8bvG29SpGQNZAoWM67PQ,"['Банки', 'валютная ликвидность', 'Ruonia', 'валютные свопы']"
6252eca39a79476a77630da6jeGCjORuTUqJh-1Y5HFWxw,"['поставки оружия', 'Джейк Салливан', 'Военная операция на Украине']"
62716e839a7947c5025846b49lHgnhzxQQafBlowoS5QSw,"['Военная операция на Украине', 'Херсонская область']"
61fbc3189a79476f32c7780cuxJTAFLQTvGheRlI9HkS0w,"['Москва', 'ООН', 'рейтинг городов']"
62386e7a9a794762e9ff0294Q8Qo-029SnqHClQJoj8y7w,"['Украина', 'Россия', 'переговоры', 'Военная операция на Украине']"
61f962d39a79479a1bec32efuZqPcS5NT5-YlnOXRJL-Ew,"['Владимир Путин', 'НАТО', 'Украина']"
6286789a9a794703dfc8a65cGw74kdFCQMqj6slHXbyAkw,"['Сенат США', 'Украина', 'помощь']"
627c01c59a7947bf10d4f003CauVvJmpS_GCIZ9uv6HuCw,"[""Christie's"", 'бриллиант', 'Аукцион']"
6284fd939a79477b4fa30b9clREk_kIAQQCjZzfJF0mP8g,"['телевидение', 'МИД', 'Канада']"
6208e5df9a794715fdb3072fnDFknEnUTFKm1z95ezRTUA,"['Олаф Шольц', 'Германия', 'Владимир Путин', 'переговоры']"
624e13789a794782c0817ca2zXPyf0iDQaKqzwJkvRQz0Q,"['Никол Пашинян', 'Ильхам Алиев', 'Азербайджан', 'Армения', 'Нагорный Карабах', 'Евросовет']"
6280dcb49a7947a4ae8edcc2uM2jFFweSXagssDYJURslg,"['Мария Захарова', 'Евровидение', 'Украина']"
623c4b129a794738fda7cc5268ki73kISteVbTLZ_t3HtQ,"['Турция', 'C-400', 'Украина', 'США']"
628383929a7947790901fa622-ytGE2EQpGk5uLX41nYMQ,"['Би-2', 'спектакль', 'отмена концертов', '«Квартет И»']"
628313c99a79474c538199daI33eC5UkSlOSZa9VonSRkQ,"['Renault', 'Россия']"
61fb9f929a79475cd493afe31VQb1DGaTge7b9meE9SHLQ,"['Япония', 'омикрон-штамм', 'коронавирус']"
61fad2de9a794720cd8b85adBvMbxCh6T4KbzBfifeB3Ow,"['коронавирус', 'пандемия', 'омикрон-штамм', 'симптомы', 'новости']"
625d2d229a7947a01d6acb9cLwAul8W-Rye5tdFOqGZIUQ,"['провокации', 'Украина', 'Пасха', 'храмы']"
6259d2d19a7947585eb9b0293iaiwJLtQz68GBL7kpRaUw,"['Google Play', 'Альфа-Банк', 'приложение']"
62769aee9a7947e6b319e6dclgzKwG92RqOm2SqqX5v27Q,"['Александр Бастрыкин', 'СК', 'СМИ', 'Берлин', 'Германия', 'расследование']"
626ef4259a79473c5697829bESNS4eAOS4-nV9xPa_Hfag,"['балет «Нуреев»', '«Нуреев»', 'Кирилл Серебренников', 'балет', 'Большой театр', 'Москва', 'Тимофей Кулябин']"
623ac8e79a7947298c95b3f3XPK0VC5NRjaXG7_1bvyxZw,"['шпионаж', 'разведка', 'Польша', 'Россия']"
627774559a794712ce68634eCva0RpJcRX6FnJgl70wW-A,"['Военная операция на Украине', 'корабль', 'ВМС Украины', 'Минобороны']"
621a39ba9a79472784f029d4347x3OJRQy-WukszVEW-GA,"['ДНР', 'ЛНР', 'Украина', 'Россия', 'Военная операция на Украине']"
